Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Martínez, Wil",33:13,4,7,57%,1,8,13%,1,2,50%,1,4,5,3,4,2,1,0,12
"Carter, Maurice",26:16,0,1,0%,0,3,0%,5,6,83%,0,2,2,4,1,1,1,0,5
"Cotto, Rubén",25:11,5,5,100%,0,7,0%,0,0,0%,0,3,3,3,1,1,2,0,10
"Santiago, Jr., Benito",33:45,5,7,71%,1,3,33%,9,12,75%,2,3,5,2,5,2,2,0,22
"Bishop, Tony",40,5,12,42%,0,3,0%,4,5,80%,3,6,9,1,2,3,1,0,14
"Josiah, Jahvari",0:14,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Samhan, Omar",19:49,4,5,80%,0,1,0%,0,0,0%,3,3,6,2,5,2,1,1,8
"López, Matt",21:31,3,8,38%,0,0,0%,2,3,67%,1,1,2,0,1,3,0,1,8
Totals:,,26,45,58%,2,25,8%,21,28,75%,10,22,32,15,19,14,8,2,79
