Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",35:33,3,5,60%,1,4,25%,0,0,0%,0,6,6,3,1,0,1,5,9
"Dalmau, Christian",16:10,1,1,100%,0,3,0%,2,2,100%,0,1,1,3,1,0,0,0,4
"Ayuso, Elias 'Larry'",35:46,1,4,25%,4,9,44%,1,2,50%,0,1,1,2,1,0,0,0,15
"Conklin, Brian",16:55,5,10,50%,0,0,0%,6,7,86%,3,3,6,3,4,2,0,0,16
"Díaz, Jorge Brian",26:42,4,9,44%,0,0,0%,2,4,50%,3,4,7,0,2,3,1,2,10
"Chaney, Richard",15:22,2,3,67%,2,2,100%,0,2,0%,0,3,3,2,2,2,2,0,10
"Glynn, Jordan",26:48,1,2,50%,0,2,0%,0,0,0%,0,3,3,1,4,5,1,0,2
"Lucas III, John",26:39,3,5,60%,1,4,25%,4,4,100%,0,2,2,5,2,0,1,1,13
Totals:,,20,39,51%,8,24,33%,15,21,71%,6,23,29,19,17,12,6,8,79
