Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ricardo, Osiris",2:37,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,2,0,0,0,0
"Hunter, Brandon",29:36,10,13,77%,0,1,0%,0,2,0%,1,7,8,3,4,3,1,1,20
"Rodriguez, Erick",20:52,2,3,67%,1,3,33%,0,0,0%,0,1,1,0,0,0,0,0,7
"Cruz, Rafael 'Pachy'",28:09,4,4,100%,0,2,0%,2,2,100%,0,3,3,8,2,4,2,1,10
"Rivera, Raul",5:42,0,0,0%,0,0,0%,0,0,0%,0,3,3,0,1,0,0,1,0
"Cortes, David",18:30,3,5,60%,2,2,100%,0,0,0%,0,1,1,0,2,0,0,0,12
"Rosa, Angel R.",5:43,1,1,100%,1,1,100%,0,0,0%,0,0,0,0,0,0,0,0,5
"Jourdon, Keenan",20:58,1,1,100%,1,2,50%,4,4,100%,0,3,3,2,1,3,0,1,9
"Rivera, Carlos Rubén",12:29,0,0,0%,2,3,67%,0,0,0%,0,2,2,2,5,2,0,0,6
"Figueroa, Angel 'Buster'",34:18,5,8,63%,1,4,25%,3,4,75%,3,3,6,4,2,2,2,0,16
"Rosario, Karel",21:06,1,5,20%,0,0,0%,3,6,50%,1,4,5,1,4,3,0,0,5
Totals:,,27,40,68%,8,18,44%,12,18,67%,6,27,33,20,23,17,5,4,90
