Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"García, Jonathan",23:02,1,3,33%,0,2,0%,0,0,0%,0,0,0,3,3,3,2,0,2
"Rosas, Samuel",18:03,2,5,40%,0,2,0%,0,0,0%,0,1,1,2,0,4,1,0,4
"Martinez, Hector",17:06,0,2,0%,1,2,50%,1,2,50%,2,1,3,3,2,1,0,0,4
"Casablanca, Fernando",16:14,0,4,0%,1,1,100%,0,0,0%,1,0,1,1,3,2,0,0,3
"McSweeney, Cilk",25:27,4,8,50%,3,11,27%,0,0,0%,2,3,5,0,0,4,1,1,17
"Meléndez, Ricardo 'Ricky'",8:09,1,1,100%,0,1,0%,0,0,0%,0,1,1,1,1,2,0,0,2
"Garcia, Antonio",21:59,1,3,33%,0,0,0%,1,1,100%,4,6,10,3,1,2,1,0,3
"Alamo, Angel 'Junito'",31:40,8,14,57%,2,7,29%,7,9,78%,4,5,9,0,3,2,1,0,29
"Konecny, Mark",38:20,2,3,67%,1,2,50%,0,0,0%,0,5,5,2,3,1,1,0,7
Totals:,,19,43,44%,8,28,29%,9,12,75%,13,22,35,15,16,21,7,1,71
