Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"James, Shawn",29:43,4,8,50%,0,0,0%,5,5,100%,6,7,13,2,4,3,0,2,13
"Ortiz, Chris",16:54,0,2,0%,1,2,50%,2,2,100%,1,1,2,0,1,2,0,0,5
"Arroyo, Carlos",32:20,4,9,44%,2,3,67%,5,9,56%,1,1,2,6,3,2,1,0,19
"James, Damion",23:09,2,8,25%,0,2,0%,0,0,0%,1,4,5,1,4,3,0,1,4
"Berdiel, Miguel 'Ali'",30:50,1,6,17%,1,2,50%,0,0,0%,1,5,6,2,3,0,2,0,5
"Colón, Alexis 'Bebo'",9:58,0,0,0%,1,1,100%,0,0,0%,0,2,2,0,2,0,0,0,3
"Rivera, Filiberto",16:26,0,2,0%,0,1,0%,0,0,0%,1,1,2,2,0,2,0,0,0
"Meléndez, Ricardo 'Ricky'",14:08,0,1,0%,2,8,25%,2,2,100%,1,0,1,0,2,0,0,0,8
"Ruiz, Jared",1:28,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,1,0,0
"Peavy, Nathan",24:58,2,6,33%,2,5,40%,3,4,75%,2,4,6,1,3,0,0,0,13
Totals:,,13,42,31%,9,24,38%,17,22,77%,14,25,39,14,23,12,4,3,70
