Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Acevedo, Samuel",1:24,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,1,0,0
"Rosario, Mike",31:49,6,6,100%,4,6,67%,2,2,100%,1,1,2,5,3,1,1,0,26
"García, Jonathan",17:43,0,1,0%,0,3,0%,3,4,75%,0,4,4,7,0,1,0,0,3
"Jimenez, Giovanni",9:06,0,0,0%,0,1,0%,0,0,0%,1,0,1,1,1,1,1,0,0
"Carmona, Alejandro 'Bimbo'",31:48,3,10,30%,4,6,67%,2,2,100%,1,7,8,4,3,3,0,0,20
"Rosa, Angel R.",5:18,0,0,0%,0,0,0%,2,2,100%,0,1,1,1,1,0,0,0,2
"Hernández, Luis 'Pelacoco'",14:34,5,8,63%,0,0,0%,2,2,100%,1,1,2,1,5,0,0,1,12
"Rosado, Erick",2:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Díaz, Jorge Brian",31:34,8,13,62%,2,4,50%,1,1,100%,2,5,7,1,4,2,1,1,23
"Rosario, Brian A.",1:54,1,1,100%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"Fitch, Gerald",26:22,2,5,40%,3,3,100%,4,4,100%,2,7,9,9,1,2,0,0,17
"Chaney, Richard",0:46,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rodriguez, Ernesto",3:02,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,2,0,0,0
"Smith, Donta",22:33,3,3,100%,0,1,0%,0,1,0%,2,3,5,2,3,3,0,0,6
Totals:,,28,49,57%,13,24,54%,16,18,89%,11,29,40,31,24,15,4,2,111
