Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",33:14,5,9,56%,2,9,22%,4,4,100%,0,2,2,1,0,2,2,0,20
"García, Jonathan",20:30,0,1,0%,1,3,33%,0,0,0%,0,0,0,6,2,1,0,0,3
"Jimenez, Giovanni",6:45,1,2,50%,0,1,0%,0,0,0%,0,0,0,1,1,0,1,0,2
"Carmona, Alejandro 'Bimbo'",25:11,4,7,57%,2,5,40%,2,2,100%,1,4,5,4,2,0,1,0,16
"Hernández, Luis 'Pelacoco'",19:42,7,9,78%,1,1,100%,2,3,67%,3,2,5,2,5,2,0,1,19
"Díaz, Jorge Brian",28:16,7,9,78%,0,0,0%,1,2,50%,5,3,8,0,4,0,0,3,15
"Chaney, Richard",18:30,0,3,0%,0,0,0%,0,0,0%,0,3,3,1,3,1,2,0,0
"Rodriguez, Ernesto",17:37,2,3,67%,0,1,0%,1,2,50%,1,0,1,3,2,1,2,0,5
"Smith, Donta",30:11,4,9,44%,1,3,33%,4,5,80%,2,7,9,5,2,3,1,0,15
Totals:,,30,52,58%,7,23,30%,14,18,78%,12,21,33,23,21,10,9,4,95
