Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Acevedo, Samuel",1:15,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rosario, Mike",27,5,12,42%,0,3,0%,0,0,0%,3,5,8,4,0,0,0,0,10
"Jimenez, Giovanni",0:25,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Carmona, Alejandro 'Bimbo'",31,7,13,54%,4,4,100%,1,1,100%,1,4,5,1,3,0,1,0,27
"Rosa, Angel R.",4:39,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Rosado, Erick",1:15,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Díaz, Jorge Brian",35:20,13,15,87%,0,1,0%,4,5,80%,5,3,8,1,3,1,1,4,30
"Rosario, Brian A.",1:15,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Fitch, Gerald",25:09,1,4,25%,1,4,25%,0,0,0%,1,2,3,8,2,1,2,0,5
"Chaney, Richard",13:20,1,1,100%,0,1,0%,0,0,0%,0,3,3,0,3,1,0,0,2
"Rodriguez, Ernesto",5:35,0,0,0%,0,0,0%,0,0,0%,0,2,2,1,0,0,1,0,0
"Smith, Donta",31:43,3,5,60%,1,4,25%,0,0,0%,1,1,2,5,1,2,2,1,9
"Mojica, Javier",21:57,3,5,60%,1,3,33%,0,0,0%,3,2,5,7,0,1,1,0,9
Totals:,,33,57,58%,7,21,33%,5,6,83%,14,22,36,27,13,6,9,5,92
