Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Drew II, Larry",25:25,1,6,17%,2,6,33%,1,2,50%,0,1,1,5,1,0,0,0,9
"Rosario, Mike",26:45,4,5,80%,1,4,25%,3,3,100%,1,3,4,2,0,2,3,0,14
"García, Jonathan",14:22,2,2,100%,0,2,0%,1,1,100%,1,0,1,6,1,1,1,0,5
"Jimenez, Giovanni",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Carmona, Alejandro 'Bimbo'",28:58,3,4,75%,2,6,33%,6,6,100%,0,3,3,2,1,2,0,0,18
"Hernández, Luis 'Pelacoco'",10:12,2,6,33%,0,0,0%,0,0,0%,0,2,2,0,2,1,2,0,4
"Díaz, Jorge Brian",29:29,10,16,63%,0,2,0%,0,2,0%,4,5,9,0,2,0,0,0,20
"Chaney, Richard",15:25,0,0,0%,0,1,0%,0,0,0%,1,1,2,1,1,0,1,0,0
"Rodriguez, Ernesto",0:11,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,2,0,0,0,1
"Smith, Donta",27:27,2,2,100%,1,4,25%,1,2,50%,1,6,7,7,3,2,0,0,8
"Mojica, Javier",21:37,1,4,25%,0,1,0%,3,4,75%,2,2,4,1,4,0,2,0,5
Totals:,,25,45,56%,6,26,23%,16,22,73%,10,23,33,24,17,8,9,0,84
