Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Torres, Andres",36:08,0,0,0%,1,3,33%,0,0,0%,1,2,3,8,4,0,0,0,3
"Colon, Gabriel 'Pirulo'",5:01,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Pagan, Wilfredo",3:51,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Reese, Derek",4:05,1,1,100%,0,1,0%,1,2,50%,1,0,1,0,0,0,0,0,3
"Liz, Víctor",33:08,10,14,71%,4,8,50%,5,6,83%,1,2,3,7,3,2,3,0,37
"Emory, Carlos",30:35,2,2,100%,0,1,0%,2,2,100%,0,2,2,1,4,3,3,0,6
"Dawson, Eric",37:21,9,11,82%,0,0,0%,0,0,0%,4,8,12,4,0,2,1,0,18
"Vassallo, Ángel Daniel",16:16,1,3,33%,1,3,33%,0,2,0%,0,0,0,1,2,1,0,0,5
"Harris, Mike",33:32,7,11,64%,2,7,29%,5,7,71%,0,9,9,5,2,2,3,1,25
Totals:,,30,43,70%,8,23,35%,13,19,68%,7,23,30,26,16,10,10,1,97
