Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",34:50,3,7,43%,2,10,20%,4,4,100%,0,2,2,2,5,2,1,0,16
"García, Jonathan",13:13,2,3,67%,1,2,50%,2,2,100%,1,1,2,1,4,1,1,0,9
"Carmona, Alejandro 'Bimbo'",29:21,2,3,67%,5,9,56%,3,4,75%,1,4,5,2,2,2,2,0,22
"Díaz, Jorge Brian",35,9,12,75%,0,1,0%,0,2,0%,2,4,6,0,5,3,0,0,18
"Fitch, Gerald",23:27,3,4,75%,1,6,17%,0,0,0%,1,4,5,4,1,2,2,0,9
"Chaney, Richard",15:30,0,3,0%,1,2,50%,0,0,0%,3,3,6,0,1,0,0,0,3
"Rodriguez, Ernesto",0:47,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Smith, Donta",35:09,1,4,25%,1,4,25%,1,2,50%,2,2,4,7,4,3,2,1,6
"Mojica, Javier",12:38,1,2,50%,0,0,0%,0,0,0%,2,0,2,1,3,0,0,0,2
Totals:,,21,38,55%,11,34,32%,10,14,71%,12,20,32,17,25,13,8,1,85
