Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",24:30,4,8,50%,1,3,33%,4,5,80%,2,1,3,2,0,1,2,0,15
"Gierbolini, Joel",6:30,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,2
"Carmona, Alejandro 'Bimbo'",33:27,3,9,33%,1,1,100%,0,0,0%,1,6,7,0,1,3,1,1,9
"Díaz, Jorge Brian",33:29,7,9,78%,0,0,0%,4,5,80%,0,7,7,1,4,2,1,4,18
"Hammonds, Cliff",25:52,1,3,33%,2,6,33%,0,0,0%,0,1,1,4,3,4,0,0,8
"Chaney, Richard",17:29,0,2,0%,0,2,0%,0,0,0%,0,4,4,1,1,0,1,0,0
"Rodriguez, Ernesto",9:47,0,0,0%,0,1,0%,0,2,0%,0,0,0,2,3,1,4,0,0
"Smith, Donta",26:19,2,5,40%,0,1,0%,2,4,50%,1,9,10,4,2,4,0,2,6
"Mojica, Javier",22:31,4,7,57%,3,6,50%,2,2,100%,1,1,2,6,0,0,1,0,19
Totals:,,22,44,50%,7,20,35%,12,18,67%,5,30,35,20,15,16,10,7,77
