Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Young, Anthony",40,5,9,56%,4,11,36%,3,6,50%,2,3,5,3,4,0,3,2,25
"Alamo, Angel 'Junito'",30:42,4,10,40%,1,5,20%,1,1,100%,4,2,6,2,4,1,2,1,12
"Clemente, Denis",18:33,2,4,50%,0,1,0%,0,0,0%,0,2,2,6,4,2,1,0,4
"Pizarro, Christian Jomar",4:13,2,2,100%,0,1,0%,0,0,0%,0,1,1,1,1,0,1,0,4
"Soto, Christian A.",33:13,1,3,33%,0,0,0%,0,0,0%,3,3,6,1,5,0,0,1,2
"Huertas, David",40,8,15,53%,2,3,67%,4,4,100%,2,6,8,5,2,0,0,1,26
"Matías, Ángel L.",24:35,4,6,67%,0,1,0%,0,0,0%,1,0,1,0,2,3,0,1,8
"Valencia, Florentino",8:41,0,1,0%,0,0,0%,0,0,0%,1,1,2,0,2,1,0,0,0
Totals:,,26,50,52%,7,22,32%,8,11,73%,13,18,31,18,24,7,7,6,81
