Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clarke, Coty",31:15,5,10,50%,4,7,57%,1,1,100%,4,3,7,5,4,1,1,0,23
"Elonu, Chinemelu",19:12,1,3,33%,0,0,0%,0,0,0%,1,1,2,0,3,2,0,2,2
"Alamo, Angel 'Junito'",24:34,2,5,40%,2,4,50%,1,2,50%,2,2,4,3,3,0,1,1,11
"Hodge Jr., Walter",24:58,4,6,67%,1,6,17%,6,6,100%,2,1,3,3,3,2,1,0,17
"Clemente, Denis",37:29,2,4,50%,4,10,40%,0,0,0%,0,6,6,6,4,1,0,0,16
"Cortes, David",15:39,2,3,67%,1,4,25%,0,0,0%,0,2,2,0,1,0,1,0,7
"Cruz, Alvin",6:50,0,0,0%,1,1,100%,0,0,0%,1,2,3,5,1,1,1,0,3
"Soto, Christian A.",12:41,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,1,0,0,0
"Huertas, David",23:53,2,6,33%,3,6,50%,0,0,0%,3,2,5,2,3,1,0,0,13
"Matías, Ángel L.",0:13,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Valencia, Florentino",3:11,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
Totals:,,18,37,49%,16,38,42%,8,9,89%,13,20,33,25,24,9,5,3,92
