Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",24:30,3,6,50%,2,8,25%,2,2,100%,1,2,3,3,0,2,1,0,14
"Gierbolini, Joel",25:03,4,14,29%,0,0,0%,0,2,0%,9,5,14,2,2,2,1,3,8
"García, Jonathan",22:08,1,2,50%,1,5,20%,0,0,0%,1,4,5,3,2,0,1,0,5
"Jimenez, Giovanni",19:31,0,3,0%,0,2,0%,1,2,50%,0,1,1,3,2,1,0,0,1
"Rosa, Angel R.",13:29,0,2,0%,1,3,33%,0,0,0%,0,2,2,1,5,0,0,0,3
"Daniels, Will",23:53,3,4,75%,2,4,50%,3,6,50%,4,4,8,0,0,1,1,0,15
"Hernández, Luis 'Pelacoco'",14:38,2,3,67%,0,0,0%,0,2,0%,0,1,1,0,2,2,0,0,4
"Rosado, Erick",2:54,0,0,0%,0,0,0%,0,0,0%,1,0,1,0,0,1,0,0,0
"Rosario, Brian A.",15:20,0,2,0%,0,3,0%,1,2,50%,2,2,4,1,0,1,0,0,1
"Chaney, Richard",20:37,3,6,50%,0,3,0%,1,2,50%,0,6,6,1,1,1,1,0,7
"Rodriguez, Ernesto",17:51,1,5,20%,2,5,40%,1,1,100%,1,1,2,3,2,0,2,0,9
Totals:,,17,47,36%,8,33,24%,9,19,47%,19,28,47,17,16,11,7,3,67
