Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesus, Felix",6:27,0,0,0%,0,1,0%,0,0,0%,0,0,0,2,2,0,0,0,0
"Morales, Ferdinand",2:16,0,0,0%,1,1,100%,2,2,100%,1,0,1,0,2,0,0,0,5
"Guzmán, Ánsel",36:22,5,12,42%,0,3,0%,4,4,100%,0,3,3,6,2,3,1,0,14
"Cintrón, Raymond",32:12,0,3,0%,3,10,30%,0,2,0%,0,2,2,4,5,3,3,1,9
"De Jesus, Manuel",3:29,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,2,0,0,0,0
"Orozco, William",36:30,4,6,67%,2,5,40%,3,5,60%,1,10,11,3,1,3,0,1,17
"Famous, Jarrid",16:21,3,6,50%,0,0,0%,2,4,50%,6,6,12,1,3,1,1,0,8
"Perez, Yudniel",13:39,3,3,100%,0,1,0%,1,1,100%,0,2,2,0,3,2,0,0,7
"Cotto, Rubén",17:31,1,2,50%,0,3,0%,0,0,0%,2,2,4,4,2,1,2,0,2
"Ramos, Peter John",23:38,5,11,45%,0,0,0%,3,5,60%,2,8,10,1,2,2,0,1,13
"Ubiles, Edwin",11:30,2,3,67%,0,0,0%,0,0,0%,0,2,2,0,3,1,0,0,4
Totals:,,23,46,50%,6,24,25%,15,23,65%,12,37,49,21,27,16,7,3,79
