Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Abraham, Ryann",3:44,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Morales, Ferdinand",0:14,0,0,0%,0,0,0%,1,2,50%,0,1,1,0,0,0,0,0,1
"Martínez, Wil",22:26,0,3,0%,3,6,50%,2,2,100%,0,0,0,2,1,1,0,0,11
"Guzmán, Ánsel",36:30,4,11,36%,1,3,33%,3,4,75%,2,5,7,7,4,6,1,1,14
"Cintrón, Raymond",25:58,0,0,0%,0,3,0%,0,0,0%,0,2,2,0,2,0,0,0,0
"Galindo, Alex",31:20,4,5,80%,2,4,50%,0,0,0%,0,3,3,4,3,2,0,1,14
"Orozco, William",21:09,3,5,60%,2,4,50%,1,2,50%,2,3,5,4,3,0,1,0,13
"Famous, Jarrid",18:35,3,6,50%,0,1,0%,0,1,0%,0,4,4,0,0,0,1,1,6
"Costner, Brandon",40,2,9,22%,6,11,55%,4,4,100%,3,9,12,5,0,3,2,2,26
Totals:,,16,40,40%,14,32,44%,11,15,73%,7,27,34,22,14,12,5,5,85
