Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Abraham, Ryann",5:34,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,1,2,0,0,2
"Morales, Ferdinand",1:23,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Martínez, Wil",28:15,3,5,60%,3,9,33%,1,3,33%,0,2,2,0,3,4,1,0,16
"Guzmán, Ánsel",30:50,6,12,50%,1,2,50%,1,1,100%,2,0,2,6,1,1,1,0,16
"Cintrón, Raymond",22:40,1,2,50%,1,3,33%,2,3,67%,1,2,3,2,3,2,2,0,7
"Galindo, Alex",31:01,2,6,33%,3,6,50%,0,0,0%,2,3,5,0,4,0,1,2,13
"Orozco, William",23:26,2,5,40%,2,5,40%,0,0,0%,1,4,5,3,2,0,4,0,10
"Famous, Jarrid",15:27,2,3,67%,0,0,0%,0,0,0%,3,4,7,0,3,2,0,1,4
"De Jesus, Manuel",6:38,0,1,0%,0,0,0%,0,0,0%,0,1,1,1,0,0,0,0,0
"Costner, Brandon",31:01,3,8,38%,0,2,0%,0,0,0%,1,7,8,2,4,6,2,0,6
"Rodriguez, Michael",3:41,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
Totals:,,20,45,44%,10,27,37%,4,7,57%,10,23,33,14,22,18,11,3,74
