Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",16,2,7,29%,1,3,33%,0,0,0%,0,0,0,0,2,1,0,0,7
"García, Jonathan",4:15,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Carmona, Alejandro 'Bimbo'",21:32,4,6,67%,1,1,100%,0,0,0%,2,1,3,0,4,3,1,0,11
"Rosa, Angel R.",0:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Hernández, Luis 'Pelacoco'",20:13,1,7,14%,0,1,0%,0,0,0%,2,2,4,0,2,4,1,0,2
"Díaz, Jorge Brian",20:02,1,2,50%,0,0,0%,2,2,100%,1,1,2,1,3,1,0,1,4
"Fitch, Gerald",34:52,4,5,80%,3,6,50%,1,2,50%,1,5,6,6,1,3,0,0,18
"Chaney, Richard",19:54,1,2,50%,3,5,60%,0,0,0%,1,3,4,0,2,0,1,0,11
"Rodriguez, Ernesto",0:48,0,0,0%,0,0,0%,1,2,50%,0,1,1,0,0,0,0,0,1
"Smith, Donta",38:21,6,10,60%,0,2,0%,2,3,67%,2,8,10,10,2,7,0,1,14
"Mojica, Javier",23:55,1,4,25%,3,4,75%,0,0,0%,1,3,4,2,2,0,0,0,11
Totals:,,20,43,47%,11,22,50%,6,9,67%,10,24,34,19,20,19,3,2,79
