Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",32:39,2,2,100%,4,10,40%,0,0,0%,3,4,7,1,2,4,1,0,16
"Carmona, Alejandro 'Bimbo'",26:38,3,6,50%,1,4,25%,0,0,0%,0,2,2,2,0,1,3,0,9
"Rosa, Angel R.",5:06,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Díaz, Jorge Brian",32:14,7,12,58%,0,0,0%,0,0,0%,5,6,11,3,5,1,0,7,14
"Fitch, Gerald",30:39,5,8,63%,2,4,50%,2,5,40%,3,5,8,4,3,5,2,0,18
"Chaney, Richard",18:37,0,3,0%,1,6,17%,0,0,0%,0,5,5,0,0,0,0,0,3
"Rodriguez, Ernesto",6:09,0,1,0%,0,1,0%,0,0,0%,1,2,3,1,2,0,1,0,0
"Smith, Donta",31:25,2,3,67%,0,2,0%,3,4,75%,0,3,3,4,3,1,1,0,7
"Mojica, Javier",16:28,1,4,25%,1,5,20%,0,0,0%,0,3,3,1,1,2,0,0,5
Totals:,,20,39,51%,9,34,26%,5,9,56%,12,30,42,16,16,14,8,7,72
