Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Nuñez, Angel",22:41,0,2,0%,2,2,100%,0,0,0%,2,4,6,1,1,0,1,2,6
"Liz, Víctor",20:12,4,8,50%,0,1,0%,0,0,0%,0,1,1,2,1,6,0,0,8
"Elonu, Chinemelu",32:53,7,16,44%,1,1,100%,4,6,67%,9,6,15,1,4,4,2,3,21
"Hodge Jr., Walter",32:31,6,9,67%,2,6,33%,5,5,100%,0,3,3,6,2,1,1,2,23
"Gaston, Chris",2:33,0,1,0%,0,1,0%,0,0,0%,0,1,1,1,0,0,0,0,0
"Rodríguez, Jonathan",32:44,0,4,0%,3,3,100%,2,2,100%,1,2,3,3,1,0,5,0,11
"Cintrón, Raymond",12:10,0,0,0%,1,1,100%,2,2,100%,0,0,0,0,3,0,0,0,5
"Pizarro, Christian Jomar",13:50,1,5,20%,0,1,0%,0,0,0%,1,0,1,3,1,3,0,0,2
"Huertas, David",21:30,3,6,50%,1,5,20%,1,1,100%,1,1,2,1,3,1,0,1,10
"Rodriguez, Wilfredo 'Willie'",4:19,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Collier, Devon",4:37,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,2
Totals:,,22,52,42%,10,21,48%,14,16,88%,14,18,32,18,17,15,10,8,88
