Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",27:05,4,6,67%,2,6,33%,4,4,100%,0,1,1,2,1,0,1,0,18
"Allende, Leandro",15:11,1,1,100%,1,1,100%,0,0,0%,1,1,2,0,2,1,0,0,5
"Clark, Earl",33:53,8,15,53%,0,0,0%,2,3,67%,1,7,8,0,4,1,1,0,18
"Maura, Kevin 'K.J.'",16:19,1,1,100%,0,1,0%,0,1,0%,1,1,2,3,0,1,1,0,2
"Abreu, Álex",24:01,0,1,0%,1,4,25%,0,0,0%,0,2,2,4,3,2,0,0,3
"Andújar, Emmanuel 'Emmy'",35:33,7,12,58%,0,2,0%,5,7,71%,4,6,10,4,2,0,3,0,19
"Burgos, Jeffrey Daniel",3:47,0,0,0%,0,2,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Jones, Terrence",24:04,2,6,33%,0,4,0%,3,7,43%,1,2,3,1,1,1,0,0,7
"Brady, Chris",13:29,1,2,50%,1,1,100%,1,2,50%,1,3,4,1,1,1,0,2,6
"Camper Jr, Manuel",6:38,0,0,0%,1,2,50%,0,0,0%,1,2,3,1,1,1,0,1,3
Totals:,,24,44,55%,6,23,26%,15,24,63%,10,26,36,16,16,8,6,3,81
