Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",17:50,1,3,33%,1,3,33%,2,2,100%,1,2,3,3,0,0,0,0,7
"Duran, Cliff",5:57,0,0,0%,0,0,0%,0,0,0%,0,2,2,2,1,0,0,0,0
"Nuñez, Angel",33:42,4,7,57%,1,3,33%,1,3,33%,1,5,6,3,1,1,1,1,12
"Rodriguez, Angel Daniel",36:46,2,4,50%,5,11,45%,6,6,100%,1,6,7,7,3,2,2,1,25
"Santiago, Jr., Benito",22:54,0,1,0%,1,6,17%,1,2,50%,0,3,3,1,1,2,1,1,4
"Hernandez, Dewan",25:01,2,4,50%,0,0,0%,1,2,50%,4,3,7,1,3,1,0,0,5
"Pearson, Ryan",12:09,0,0,0%,0,0,0%,0,0,0%,0,1,1,2,0,3,0,0,0
"Romero, Ismael",17:57,4,8,50%,0,0,0%,4,4,100%,1,4,5,0,2,2,0,0,12
"Mojica, Javier",27:44,3,8,38%,2,3,67%,2,2,100%,1,3,4,0,3,0,1,0,14
Totals:,,16,35,46%,10,26,38%,17,21,81%,9,29,38,19,14,11,5,3,79
