Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Fernández, Tjader",19:50,3,3,100%,0,3,0%,0,0,0%,1,1,2,1,0,2,0,0,6
"Erazo, Josue",24:16,1,2,50%,0,3,0%,3,4,75%,0,4,4,1,2,0,2,0,5
"Sanabria, Glenn",11:39,0,0,0%,0,3,0%,0,0,0%,0,1,1,1,0,0,1,0,0
"Santos, Kenneth",3:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Díaz, Jorge Brian",13:50,0,3,0%,0,1,0%,0,0,0%,0,3,3,0,0,1,1,1,0
"Mac, Sheldon",33:49,9,13,69%,0,2,0%,10,10,100%,0,5,5,1,1,2,1,0,28
"Branch, Onzie",20:40,0,3,0%,0,1,0%,0,0,0%,3,3,6,1,0,0,0,0,0
"Quinones, Javier A",0:39,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Gonzalez, Goree Venable",10:59,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,4,2,0,0,0
"Hernández, Luis 'Pelacoco'",23:26,3,5,60%,0,1,0%,4,7,57%,2,4,6,0,1,0,0,2,10
"Rodriguez, Jose G.",20:48,4,8,50%,1,2,50%,0,0,0%,2,2,4,2,2,2,0,0,11
"Ayala, Eric",16:58,0,0,0%,1,7,14%,2,2,100%,0,1,1,2,2,3,1,0,5
Totals:,,20,37,54%,2,23,9%,19,23,83%,8,25,33,10,12,12,6,3,65
