Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",22:40,6,9,67%,1,2,50%,2,3,67%,0,1,1,0,2,2,1,1,17
"Ocasio, Jonathan",9:30,2,3,67%,0,0,0%,2,2,100%,1,0,1,2,0,2,0,0,6
"Cruz, Ismael Yomar",20:27,0,2,0%,4,7,57%,0,0,0%,0,1,1,0,3,2,0,0,12
"Negron, Christian M",10:47,3,4,75%,0,0,0%,1,2,50%,1,2,3,1,0,0,0,2,7
"López, Carlos 'Yao'",7:34,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,1,0
"Jones, Marvin",26:36,4,5,80%,1,2,50%,0,0,0%,1,6,7,3,0,3,0,1,11
"López, Luis",17:20,1,2,50%,2,5,40%,2,2,100%,0,1,1,4,1,0,2,0,10
"Rivera, Carlos Rubén",20:57,1,1,100%,2,4,50%,0,1,0%,0,2,2,3,2,0,0,0,8
"Murphy, Jordan",24:37,2,7,29%,0,0,0%,1,2,50%,2,5,7,1,4,1,1,0,5
"Vassallo, Ángel Daniel",10:54,0,2,0%,0,3,0%,0,0,0%,0,0,0,1,2,1,0,0,0
"Omot, Anunwa",28:38,5,8,63%,1,3,33%,4,7,57%,2,2,4,5,2,1,1,0,17
Totals:,,24,43,56%,11,26,42%,12,19,63%,7,20,27,20,17,12,5,5,93
