Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",33:34,4,9,44%,1,4,25%,0,0,0%,0,3,3,2,2,0,0,0,11
"Rolón, Tyquan",34:40,4,8,50%,2,4,50%,1,1,100%,1,4,5,12,0,1,1,0,15
"Crawford, E.J.",29:16,3,6,50%,1,3,33%,0,0,0%,0,3,3,3,0,2,0,0,9
"Orozco, William",5:56,0,0,0%,2,3,67%,0,0,0%,0,1,1,1,3,0,0,0,6
"Early, Jeff",19:08,0,3,0%,1,2,50%,2,2,100%,0,2,2,3,4,1,0,0,5
"Basabe, Melsahn",14:48,2,2,100%,0,0,0%,0,0,0%,1,4,5,0,3,1,0,0,4
"Moore, Ben",17:34,2,6,33%,0,0,0%,4,4,100%,3,5,8,1,4,0,0,0,8
"Balkman, Renaldo",23:09,5,9,56%,0,2,0%,2,7,29%,1,5,6,1,5,1,1,1,12
"Uter, Adrian",21:55,6,9,67%,0,1,0%,2,2,100%,1,2,3,0,4,1,0,0,14
Totals:,,26,52,50%,7,19,37%,11,16,69%,7,29,36,23,25,7,2,1,84
