Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Spottsville, Darion",1,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Pacheco, Georgie",27:15,3,6,50%,0,4,0%,0,0,0%,0,3,3,5,1,1,0,0,6
"Millet, Melvin",9:15,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Rivera, Luis A",13:14,1,2,50%,2,5,40%,0,0,0%,2,0,2,2,1,0,0,0,8
"Belardo, Gabriel J.",29:21,8,12,67%,3,10,30%,0,0,0%,1,3,4,3,1,2,0,0,25
"Carattini, Víctor",12:52,0,2,0%,0,1,0%,0,0,0%,1,1,2,1,3,0,0,0,0
"Parker-Rivera, Timajh",29:57,4,7,57%,0,0,0%,1,2,50%,4,3,7,7,4,3,0,0,9
"Lake, De'Quon",6:05,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Butler, Nathaniel",11:27,0,2,0%,0,1,0%,0,2,0%,1,2,3,1,1,0,2,0,0
"Matos, Jorge L.",29:19,1,2,50%,4,9,44%,3,5,60%,0,8,8,1,4,0,0,0,17
"Amigo, Daniel",29:15,7,10,70%,0,0,0%,2,4,50%,4,4,8,2,1,2,1,0,16
"Colon, Luis Miguel",1,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
Totals:,,26,48,54%,9,30,30%,6,13,46%,13,24,37,22,19,9,3,0,85
