Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",21:46,1,4,25%,0,2,0%,3,3,100%,0,2,2,4,2,2,0,0,5
"Rolón, Tyquan",29:42,0,5,0%,2,6,33%,4,4,100%,2,3,5,4,2,2,1,0,10
"Crawford, E.J.",26:27,2,6,33%,1,1,100%,7,8,88%,2,2,4,2,0,1,1,0,14
"Han, Francis Jonathan",28:32,1,2,50%,3,5,60%,0,0,0%,0,4,4,4,3,0,0,0,11
"Early, Jeff",13:33,1,3,33%,0,1,0%,0,0,0%,1,2,3,0,3,2,0,0,2
"Basabe, Melsahn",15:45,0,2,0%,0,0,0%,0,0,0%,0,2,2,0,1,0,1,2,0
"Moore, Ben",32:42,8,14,57%,0,1,0%,8,9,89%,5,9,14,2,2,7,1,1,24
"Balkman, Renaldo",31:33,2,9,22%,1,2,50%,2,4,50%,0,4,4,1,4,1,1,2,9
Totals:,,15,45,33%,7,18,39%,24,28,86%,10,28,38,17,17,15,5,5,75
