Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mac, Sheldon",37:17,9,13,69%,2,5,40%,8,11,73%,1,1,2,1,2,1,1,0,32
"Reese, Derek",16:56,1,2,50%,0,1,0%,1,1,100%,1,3,4,2,2,0,1,1,3
"García, Jonathan",4:20,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,2
"Ortiz, Jose",19:32,0,0,0%,1,1,100%,0,0,0%,0,2,2,3,2,0,0,0,3
"Aminu, Alade",28:14,7,15,47%,0,0,0%,3,4,75%,4,3,7,1,1,1,0,1,17
"Guitián, José",22:39,1,3,33%,1,3,33%,0,0,0%,3,7,10,2,3,1,0,1,5
"Cruz, Jesus",20:28,3,5,60%,0,0,0%,2,2,100%,2,1,3,1,2,1,1,0,8
"Torres, Julian",11:46,0,0,0%,0,0,0%,2,2,100%,1,2,3,0,2,1,0,0,2
"Rodriguez, Ernesto",0:08,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Waters, Tremont",38:40,6,10,60%,2,7,29%,1,2,50%,0,1,1,2,3,4,2,0,19
Totals:,,28,49,57%,6,17,35%,17,22,77%,12,20,32,12,17,10,5,3,91
