Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mac, Sheldon",38:55,10,13,77%,2,5,40%,16,17,94%,0,4,4,9,0,2,1,0,42
"Conditt IV, George",20:19,3,5,60%,0,0,0%,2,3,67%,1,5,6,3,1,0,2,0,8
"Gines, Jose",1:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"García, Jonathan",27:17,0,1,0%,6,7,86%,0,0,0%,0,1,1,9,3,1,2,0,18
"Zambrana, Xavier",1:01,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Carmona, Alejandro 'Bimbo'",24:16,5,7,71%,1,2,50%,0,0,0%,1,5,6,3,2,1,1,0,13
"Aminu, Alade",23:38,9,12,75%,0,1,0%,1,2,50%,1,4,5,3,3,0,1,1,19
"Guitián, José",1:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cruz, Jesus",17:50,2,2,100%,0,2,0%,0,0,0%,0,1,1,2,3,1,1,0,4
"Rodriguez, Ernesto",12:38,0,0,0%,0,1,0%,0,0,0%,1,0,1,3,2,1,1,0,0
"Franklin, Alexander",32:04,3,5,60%,3,3,100%,3,4,75%,1,1,2,7,4,1,2,0,18
Totals:,,32,46,70%,12,21,57%,22,26,85%,5,21,26,39,18,7,11,1,122
