Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Wilson, Jamil",34:04,2,6,33%,2,6,33%,2,2,100%,0,5,5,7,2,3,0,1,12
"Browne, Gary",35:23,2,4,50%,3,7,43%,0,0,0%,2,5,7,11,0,2,0,0,13
"Colón, Alexis 'Bebo'",2:31,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Colón, Benjamín",13:41,4,5,80%,0,0,0%,1,2,50%,1,3,4,2,2,0,0,0,9
"Wheeler, Phillip",33:10,2,5,40%,3,4,75%,0,0,0%,2,3,5,1,2,1,1,1,13
"Rivera, Félix",2:19,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Emory, Carlos",32:42,3,6,50%,3,5,60%,0,0,0%,3,3,6,1,3,1,0,0,15
"Cruz, William",7:38,0,0,0%,0,0,0%,1,2,50%,1,1,2,3,0,1,1,0,1
"Harris, Robert",8:36,0,0,0%,2,4,50%,0,0,0%,0,0,0,0,0,1,0,0,6
"Robinson, Thomas",29:56,8,17,47%,0,0,0%,2,4,50%,6,7,13,1,4,5,0,0,18
Totals:,,21,43,49%,13,26,50%,6,10,60%,15,27,42,26,14,14,2,2,87
