Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Wilson, Jamil",32:47,2,5,40%,3,7,43%,0,0,0%,1,3,4,4,2,3,1,1,13
"Miranda, Johanns",17:24,0,0,0%,1,5,20%,4,6,67%,0,5,5,3,0,0,0,0,7
"Rivera Casanova, Fabian",4:50,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Henriquez, Luis",3:39,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,0,0,0,0,3
"Cheatham, Haanif",19:40,0,1,0%,0,2,0%,0,0,0%,0,1,1,1,0,2,2,0,0
"Wheeler, Phillip",34:43,6,13,46%,0,1,0%,4,7,57%,6,2,8,0,2,4,2,0,16
"Rivera, Félix",7:50,0,0,0%,0,1,0%,0,0,0%,1,0,1,0,1,0,0,0,0
"Emory, Carlos",26:57,3,4,75%,2,8,25%,1,2,50%,2,5,7,3,0,0,0,0,13
"Cruz, William",25:19,2,3,67%,1,3,33%,0,0,0%,0,2,2,4,2,2,0,0,7
"Robinson, Thomas",26:51,6,14,43%,0,0,0%,3,4,75%,2,8,10,2,2,4,1,0,15
Totals:,,19,40,48%,8,30,27%,12,19,63%,12,26,38,17,9,15,6,1,74
