Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Franklin, Alexander",7:30,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ramirez, Luis S.",7:05,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,1,0,0
"Duran, Cliff",4:47,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,3,1,0,0,0
"Apodaca, Rick",10:30,0,2,0%,0,1,0%,0,0,0%,0,2,2,2,0,2,0,0,0
"Hamilton, Kevin",29:43,2,2,100%,2,3,67%,3,4,75%,1,3,4,5,2,1,3,0,13
"Wafer, Vakeaton",31:16,3,7,43%,0,4,0%,6,7,86%,0,4,4,3,1,2,0,0,12
"Wilkins, Damien",32:29,7,10,70%,3,3,100%,2,5,40%,0,2,2,0,0,1,1,0,25
"Mitchell, Markus",6:01,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,1,0,0,2
"Gaston, Chris",12:41,1,5,20%,0,0,0%,1,2,50%,1,5,6,0,4,1,0,0,3
"Aubry, Jeffrion",25:42,5,6,83%,0,0,0%,0,0,0%,3,3,6,0,4,0,0,3,10
"Phillip, Darren",32:10,9,15,60%,0,0,0%,3,4,75%,5,6,11,3,2,2,0,0,21
Totals:,,28,51,55%,5,12,42%,15,22,68%,11,25,36,13,19,11,5,3,86
