Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"DeLeon, Adris",31:31,3,5,60%,2,6,33%,5,5,100%,0,2,2,7,2,1,0,0,17
"Lee, Carmelo Antrone",26:49,3,6,50%,4,7,57%,0,0,0%,0,1,1,2,2,0,0,1,18
"Reyes, Angelo",22:21,1,2,50%,1,1,100%,2,2,100%,3,0,3,3,3,0,0,0,7
"Colón, Alexis 'Bebo'",16:28,1,2,50%,1,4,25%,0,0,0%,2,0,2,1,2,0,0,0,5
"Díaz, Jorge Brian",17:23,2,3,67%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,1,4
"Meléndez, Ricardo 'Ricky'",21:47,0,1,0%,2,7,29%,2,2,100%,1,2,3,3,0,0,0,0,8
"Blanchard, LaVell",7:18,2,2,100%,1,1,100%,0,0,0%,1,1,2,0,4,1,0,0,7
"Shannon, Terrence",22:02,4,5,80%,0,0,0%,0,1,0%,1,6,7,0,3,5,2,1,8
"Huertas, David",34:16,6,10,60%,2,6,33%,6,8,75%,2,3,5,4,3,4,1,0,24
Totals:,,22,36,61%,13,32,41%,15,18,83%,10,16,26,20,20,11,3,3,98
