Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",35:16,7,9,78%,0,1,0%,1,2,50%,1,0,1,2,2,1,0,0,15
"Han, Francis Jonathan",3:40,0,0,0%,0,0,0%,0,0,0%,0,1,1,2,0,0,0,0,0
"Alamo, Angel 'Junito'",11:13,3,7,43%,0,2,0%,1,2,50%,2,1,3,0,3,0,0,0,7
"Vegerano, Joseph",1:40,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Garcia, Leandro",29:55,4,5,80%,1,3,33%,1,3,33%,0,5,5,8,1,1,2,0,12
"Phelps, Eugene",17:21,5,7,71%,0,0,0%,6,10,60%,3,6,9,1,3,3,1,0,16
"Hodge Jr., Walter",32:27,4,7,57%,2,4,50%,5,5,100%,1,2,3,4,1,1,1,0,19
"Cortes, David",20:16,1,2,50%,1,6,17%,0,0,0%,1,1,2,2,0,1,1,0,5
"Cruz, Alvin",7:32,1,3,33%,1,3,33%,0,0,0%,1,1,2,0,3,0,0,0,5
"Balkman, Renaldo",29:09,8,10,80%,0,1,0%,1,2,50%,2,6,8,4,4,1,4,2,17
"Siler, Garret",8:35,0,6,0%,0,0,0%,0,0,0%,2,1,3,0,1,0,0,1,0
"O'Bryant, Orin",2:49,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
Totals:,,33,56,59%,5,22,23%,15,24,63%,13,24,37,23,19,8,9,3,96
