Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",34:55,2,9,22%,0,4,0%,7,7,100%,3,4,7,6,3,0,0,0,11
"Vegerano, Joseph",0:53,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Araujo, Guillermo",31:05,2,5,40%,0,1,0%,0,0,0%,2,8,10,0,4,1,0,2,4
"Phelps, Eugene",30:12,6,11,55%,0,0,0%,1,1,100%,6,5,11,0,1,2,0,1,13
"Hodge Jr., Walter",35:56,7,12,58%,2,7,29%,3,3,100%,1,6,7,4,2,2,1,0,23
"Cortes, David",34:11,5,11,45%,0,3,0%,0,0,0%,2,2,4,1,2,2,1,0,10
"Rosa, Angel R.",4:46,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Verdejo, Jesus",16:02,1,3,33%,2,2,100%,0,0,0%,2,1,3,0,1,3,0,0,8
"Cruz, Alvin",8:13,0,0,0%,1,2,50%,0,0,0%,0,3,3,2,0,1,0,0,3
"O'Bryant, Orin",3:39,1,3,33%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,2
Totals:,,24,55,44%,5,19,26%,11,11,100%,17,30,47,13,15,11,2,3,74
