Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alamo, Angel 'Junito'",1:10,0,0,0%,0,0,0%,1,2,50%,0,0,0,0,0,0,0,1,1
"Vegerano, Joseph",0:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Garcia, Leandro",34:17,1,4,25%,2,5,40%,0,0,0%,1,5,6,8,3,4,1,1,8
"Hodge Jr., Walter",34,6,7,86%,2,6,33%,2,2,100%,1,1,2,9,2,2,0,0,20
"Cortes, David",32,3,7,43%,1,1,100%,0,0,0%,0,5,5,1,4,0,0,1,9
"Cruz, Alvin",18:44,0,2,0%,1,1,100%,0,2,0%,0,1,1,0,2,1,1,0,3
"Alvarado, Michael",0:05,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Balkman, Renaldo",35:51,12,16,75%,0,0,0%,2,3,67%,3,4,7,2,1,1,1,1,26
"Siler, Garret",36:27,8,9,89%,0,0,0%,6,11,55%,4,6,10,1,2,1,3,1,22
"Redhage, Shawn",7:14,0,1,0%,1,2,50%,0,2,0%,1,2,3,1,0,0,0,0,3
Totals:,,30,46,65%,7,15,47%,11,22,50%,10,24,34,22,14,9,6,5,92
