Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",25:06,3,5,60%,0,1,0%,1,2,50%,1,2,3,2,3,3,2,1,7
"Garcia, Leandro",28:31,4,6,67%,2,7,29%,0,0,0%,0,5,5,3,2,3,3,0,14
"Hodge Jr., Walter",35:03,1,8,13%,0,3,0%,4,4,100%,0,3,3,11,2,1,1,0,6
"Cortes, David",25:45,3,3,100%,2,3,67%,0,1,0%,0,1,1,1,0,0,1,0,12
"Cruz, Alvin",5:33,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,1,0,0,0
"Alvarado, Michael",0:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Balkman, Renaldo",39:41,8,9,89%,0,0,0%,3,4,75%,3,5,8,2,1,1,1,2,19
"Siler, Garret",40,8,12,67%,0,0,0%,1,2,50%,3,8,11,3,3,3,0,3,17
Totals:,,27,43,63%,4,15,27%,9,13,69%,7,24,31,22,12,12,8,6,75
