Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hinson, Darnell",8:33,1,1,100%,1,2,50%,0,0,0%,0,0,0,0,2,0,0,0,5
"Vargas, Gregory",28:13,6,8,75%,0,2,0%,7,10,70%,1,2,3,1,4,1,0,0,19
"Rodriguez, Erick",17:29,1,1,100%,1,4,25%,0,0,0%,0,1,1,0,2,2,0,0,5
"Torres, Andres",12:44,1,1,100%,1,2,50%,3,3,100%,0,1,1,3,4,0,0,0,8
"Carmona, Alejandro 'Bimbo'",31:26,1,6,17%,0,1,0%,2,2,100%,3,2,5,3,3,1,0,0,4
"Thornton, Al",28:58,5,11,45%,0,3,0%,3,3,100%,2,1,3,1,2,3,0,1,13
"Latimer, Antonio",6:07,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Pérez, Rafael",27:47,2,4,50%,1,3,33%,0,0,0%,0,0,0,3,3,2,2,0,7
"Ramos, Peter John",21:48,2,6,33%,0,0,0%,1,2,50%,2,5,7,1,3,4,1,0,5
"Young, Kevin",5:04,0,0,0%,0,0,0%,0,0,0%,3,0,3,1,1,0,0,0,0
"Sweetney, Michael",11:46,1,2,50%,0,0,0%,0,2,0%,0,2,2,0,0,3,0,1,2
Totals:,,20,41,49%,4,17,24%,16,22,73%,11,14,25,13,25,16,3,2,68
