Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosas, Samuel",37:15,6,13,46%,0,1,0%,0,0,0%,0,6,6,3,3,0,1,1,12
"Nieves, Roberto",3:13,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,0,1,0,0,0
"Maye, James",34:24,2,6,33%,1,2,50%,0,0,0%,1,2,3,0,3,2,0,1,7
"Apodaca, Rick",36:46,1,4,25%,3,7,43%,3,4,75%,0,3,3,2,2,3,2,0,14
"Skeen, Jamie",6:47,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,1,1,0,0,2
"Orozco, William",5:21,0,2,0%,0,0,0%,0,0,0%,1,1,2,0,1,0,1,0,0
"Morales, Ferdinand",8:19,1,2,50%,1,1,100%,0,0,0%,1,1,2,1,1,0,0,0,5
"Hill, Herbert",33:43,6,11,55%,0,0,0%,4,5,80%,7,10,17,0,3,0,1,2,16
"Garcia, Angel 'Piwi'",31:07,8,16,50%,1,4,25%,1,1,100%,2,4,6,1,4,2,0,0,20
"Valenzuela, Hector",3,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
Totals:,,25,55,45%,6,17,35%,8,10,80%,12,28,40,8,18,9,5,4,76
