Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",26:12,1,4,25%,2,5,40%,0,0,0%,1,2,3,0,1,1,2,0,8
"Gonzalez, Javier",6:41,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,1,0,0
"Rodriguez, Andres",17:57,1,1,100%,2,5,40%,0,0,0%,0,3,3,5,4,1,0,0,8
"Dalmau, Christian",22:02,2,4,50%,0,4,0%,3,4,75%,0,2,2,3,5,2,1,0,7
"Villafane, Luis",11:14,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Santiago, Daniel 'Danny'",23:16,4,7,57%,0,0,0%,2,2,100%,3,4,7,0,1,4,1,0,10
"Jackson, David 'Mooch'",24:03,3,8,38%,0,0,0%,0,0,0%,0,1,1,2,1,2,0,0,6
"Aska, Ivan",10:32,0,4,0%,0,0,0%,1,2,50%,1,0,1,1,0,0,0,0,1
"Mojica, Javier",26:41,1,3,33%,3,5,60%,0,0,0%,2,0,2,4,2,0,1,0,11
"Williams, Leon V.",31:18,7,12,58%,0,0,0%,5,7,71%,7,4,11,0,3,5,1,0,19
Totals:,,19,44,43%,7,20,35%,11,15,73%,14,17,31,15,17,15,8,0,70
