Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosario, Mike",18:24,4,5,80%,0,3,0%,3,4,75%,0,1,1,0,0,1,1,0,11
"García, Jonathan",17:20,2,2,100%,1,3,33%,2,2,100%,0,3,3,2,3,3,0,0,9
"Trimble, Romelo 'Melo'",19:13,1,3,33%,0,2,0%,1,2,50%,1,2,3,6,3,2,2,0,3
"Carmona, Alejandro 'Bimbo'",17:14,0,4,0%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Colón, Alexis 'Bebo'",5:31,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Hernández, Luis 'Pelacoco'",17:12,5,7,71%,0,0,0%,0,2,0%,3,2,5,0,4,3,2,1,10
"Polo, Tyler",7:23,1,2,50%,0,2,0%,0,0,0%,0,2,2,0,0,0,0,0,2
"Díaz, Jorge Brian",22:47,2,5,40%,0,2,0%,0,0,0%,3,1,4,0,3,2,0,1,4
"Guzmán, Ánsel",13:52,2,2,100%,0,2,0%,3,3,100%,0,2,2,4,2,0,0,0,7
"Terry, Reyshawn",29:29,5,11,45%,0,1,0%,5,5,100%,5,4,9,1,2,1,1,0,15
"Belardo, Gabriel J.",3:26,1,3,33%,1,1,100%,0,0,0%,1,0,1,0,0,0,0,0,5
"Franklin, Alexander",12:02,1,4,25%,0,1,0%,5,7,71%,0,0,0,1,2,1,0,0,7
"Alamo, Angel 'Junito'",16:02,0,1,0%,1,1,100%,0,0,0%,0,1,1,0,2,0,0,0,3
Totals:,,24,49,49%,3,18,17%,19,25,76%,14,18,32,14,21,13,6,3,76
