Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",26:04,4,10,40%,0,2,0%,3,4,75%,0,3,3,2,0,2,0,0,11
"Curnell, Tyrone",25:41,3,4,75%,1,3,33%,1,1,100%,0,8,8,3,1,0,0,0,10
"Rivas, Juan Ramón",10:05,0,0,0%,1,1,100%,0,0,0%,1,1,2,0,0,0,0,0,3
"Sanabria, Jorge",13:49,3,5,60%,1,2,50%,0,2,0%,1,1,2,1,3,0,2,1,9
"Conklin, Brian",40,7,11,64%,2,4,50%,2,2,100%,2,9,11,2,2,0,1,1,22
"Martínez, Wil",21:48,3,6,50%,1,3,33%,2,2,100%,0,2,2,2,1,2,0,0,11
"Reyes, Justin",31:06,8,11,73%,0,0,0%,4,4,100%,3,5,8,4,4,1,2,4,20
"Ruiz, Jared",9:35,1,3,33%,1,2,50%,1,2,50%,0,0,0,0,1,0,0,0,6
"Arroyo, Carlos Andrés",15:44,0,2,0%,0,1,0%,0,0,0%,1,1,2,4,3,0,0,0,0
"Parks, Emilio",6:03,0,1,0%,0,0,0%,0,0,0%,1,1,2,0,2,0,0,0,0
Totals:,,29,53,55%,7,18,39%,13,17,76%,9,31,40,18,17,5,5,6,92
