Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",24:44,4,6,67%,1,4,25%,3,3,100%,0,1,1,5,4,2,1,0,14
"Holland, John",24:52,2,4,50%,5,9,56%,2,2,100%,1,4,5,1,0,1,0,0,21
"Abreu, Álex",17:25,0,0,0%,2,4,50%,1,3,33%,0,0,0,5,2,0,1,0,7
"Rodríguez, Jonathan",15:07,0,1,0%,1,2,50%,0,0,0%,1,4,5,0,1,1,0,0,3
"Clavell, Gilberto",21:37,3,4,75%,0,3,0%,2,2,100%,0,4,4,4,4,0,0,0,8
"Rivera, Filiberto",22:34,5,6,83%,2,4,50%,1,1,100%,1,2,3,4,2,0,1,0,17
"Andújar, Emmanuel 'Emmy'",2:10,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Emory, Carlos",15:15,2,2,100%,0,1,0%,2,2,100%,0,3,3,3,2,1,0,0,6
"Sánchez, Ricardo 'Ricky'",13:09,0,0,0%,2,4,50%,0,0,0%,0,4,4,1,2,0,0,0,6
"Gaston, Chris",25:30,5,7,71%,0,1,0%,4,7,57%,1,5,6,6,3,1,0,0,14
"Jones, Joseph",17:31,1,6,17%,0,0,0%,0,0,0%,1,1,2,2,4,0,0,0,2
Totals:,,23,37,62%,13,32,41%,15,20,75%,5,28,33,31,25,6,3,0,100
