Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Dalmau, Christian",28:46,4,9,44%,3,6,50%,5,5,100%,1,3,4,8,4,5,0,0,22
"Ayuso, Elias 'Larry'",36:34,2,6,33%,5,11,45%,5,6,83%,0,4,4,1,2,2,0,0,24
"Morales, Ferdinand",7:31,0,0,0%,1,2,50%,0,0,0%,0,0,0,1,4,1,0,0,3
"Valdez, Carlos",22:28,2,2,100%,0,0,0%,0,2,0%,1,1,2,1,3,0,1,0,4
"Villegas, Johwen",33:46,4,7,57%,1,5,20%,0,1,0%,0,3,3,4,3,0,1,1,11
"Garces, Ruben",16:39,2,5,40%,0,0,0%,2,4,50%,3,6,9,0,1,2,0,0,6
"Cruz, Alvin",11:02,0,1,0%,0,0,0%,3,4,75%,1,3,4,1,0,2,0,0,3
"Alamo, Angel 'Junito'",17:20,4,4,100%,0,1,0%,0,1,0%,0,3,3,2,4,0,1,0,8
"Barbosa, Raymond",3:14,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,2,0,0,2
"Narvaez, Manuel Antonio",21:40,4,5,80%,0,0,0%,0,0,0%,4,7,11,0,3,3,1,2,8
Totals:,,23,40,58%,10,26,38%,15,23,65%,10,30,40,18,24,17,4,3,91
