Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",33:49,3,7,43%,0,2,0%,1,2,50%,0,3,3,1,4,1,2,0,7
"Duran, Cliff",6:10,2,2,100%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,0,4
"Efejuku-Rose, Weyinmi",28:06,5,11,45%,0,3,0%,2,2,100%,0,5,5,1,2,3,1,0,12
"Nieves, Anthony",0:44,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Sosa, Isaac",14:05,0,1,0%,4,5,80%,0,0,0%,0,0,0,0,3,0,0,0,12
"Ortiz, Andres",19:57,1,2,50%,0,0,0%,2,4,50%,2,2,4,0,4,2,0,0,4
"Ruiz, Gabriel",4:47,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cotto, Rubén",8:07,0,1,0%,1,2,50%,0,2,0%,0,0,0,2,1,0,1,0,3
"Pinnock, Danilo",29:16,3,7,43%,2,6,33%,3,3,100%,4,4,8,5,3,2,2,1,15
"Aubry, Jeffrion",14:40,0,0,0%,0,0,0%,0,0,0%,1,3,4,1,3,0,1,0,0
"Gransberry, Kentrell",29:22,7,10,70%,0,0,0%,6,10,60%,4,6,10,2,2,4,1,2,20
"Valencia, Florentino",10:51,1,5,20%,0,0,0%,1,2,50%,3,1,4,1,0,1,0,0,3
Totals:,,22,46,48%,7,18,39%,15,25,60%,14,25,39,13,24,14,8,3,80
