Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",17:41,0,1,0%,1,2,50%,2,4,50%,1,1,2,1,1,0,0,1,5
"Hinson, Darnell",27:45,5,9,56%,1,5,20%,1,2,50%,0,2,2,2,1,1,3,0,14
"Rodriguez, Erick",22:58,0,0,0%,2,3,67%,0,0,0%,0,3,3,2,1,2,3,0,6
"Torres, Andres",5:03,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,3,0,1,0,0
"Figueroa, Angel 'Buster'",14:05,2,3,67%,1,3,33%,3,4,75%,0,1,1,2,2,0,1,0,10
"Jones, Joel",35:28,2,4,50%,1,8,13%,2,4,50%,1,4,5,3,4,0,0,0,9
"Vega, Christopher",11:10,3,5,60%,0,1,0%,2,2,100%,0,2,2,2,1,0,0,0,8
"Balkman, Renaldo",25:54,4,10,40%,0,0,0%,2,2,100%,5,4,9,1,1,1,2,2,10
"Asselin, Joshua",11:36,5,6,83%,0,0,0%,0,0,0%,1,1,2,1,2,0,0,0,10
"Gates, Yancy",28:17,6,13,46%,0,0,0%,2,3,67%,3,6,9,1,1,1,2,1,14
Totals:,,27,51,53%,6,22,27%,14,21,67%,11,24,35,16,17,5,12,4,86
