Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Coronado, Juan",28,3,9,33%,0,3,0%,1,2,50%,4,2,6,3,0,2,2,0,7
"Nieves, Joel",14:42,0,0,0%,1,2,50%,0,0,0%,1,3,4,0,2,0,0,0,3
"Ortiz, Jose",1:10,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rivera, Edgardo",1:10,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Rodriguez, Erick",24:06,0,0,0%,2,4,50%,0,0,0%,0,3,3,3,1,2,2,0,6
"Torres, Andres",11:59,0,0,0%,0,0,0%,0,0,0%,1,1,2,5,1,2,1,0,0
"Figueroa, Angel 'Buster'",24:26,1,4,25%,2,3,67%,6,8,75%,1,2,3,1,3,0,0,0,14
"Zayas, Hector",2:56,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Jones, Joel",27:18,4,9,44%,4,6,67%,0,0,0%,0,4,4,1,1,1,2,0,20
"Vega, Christopher",12:41,1,3,33%,0,3,0%,0,0,0%,1,2,3,2,2,3,0,0,2
"Brock, Evan",14:23,6,8,75%,0,0,0%,3,3,100%,1,2,3,1,0,1,1,0,15
"Harrellson, Josh",37:03,9,15,60%,0,2,0%,1,2,50%,2,14,16,3,1,0,0,1,19
Totals:,,24,51,47%,9,23,39%,11,15,73%,11,34,45,19,11,11,8,2,86
