Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",28:47,0,7,0%,4,8,50%,0,0,0%,0,2,2,1,5,0,0,0,12
"Sosa, Edgar",5:01,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Pagan, Wilfredo",31:49,2,6,33%,0,0,0%,6,6,100%,1,1,2,7,2,1,1,0,10
"Villafane, Luis",6:39,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Sánchez, Ricardo 'Ricky'",31:54,3,7,43%,2,4,50%,0,0,0%,1,1,2,5,1,4,0,1,12
"Orozco, William",8:01,1,1,100%,0,1,0%,3,5,60%,0,1,1,0,0,1,3,0,5
"Villegas, Samuel",10,0,1,0%,0,1,0%,0,0,0%,0,1,1,1,0,1,0,0,0
"Jackson, David 'Mooch'",31:44,3,7,43%,2,3,67%,0,0,0%,1,2,3,1,0,1,1,0,12
"Han, Francis Jonathan",12:37,0,1,0%,0,0,0%,0,0,0%,1,2,3,1,2,0,1,0,0
"Williams, Leon V.",33:20,8,14,57%,0,0,0%,6,6,100%,6,8,14,1,3,3,1,1,22
Totals:,,17,46,37%,8,17,47%,15,17,88%,10,18,28,17,14,12,7,2,73
