Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diogu, Ike",18:51,3,7,43%,1,2,50%,0,0,0%,0,3,3,1,3,3,1,0,9
"Fortuna, Elpidio Manuel",24:45,4,5,80%,1,2,50%,2,2,100%,3,4,7,6,1,3,5,0,13
"Figueroa, Carlos",3:07,2,4,50%,0,0,0%,0,0,0%,2,0,2,0,0,0,0,0,4
"De Jesús, Jezreel",7:11,1,2,50%,0,0,0%,0,0,0%,0,0,0,1,0,1,0,0,2
"Burgos, Pedro",2:18,0,0,0%,1,2,50%,0,0,0%,0,1,1,0,0,0,0,0,3
"Colon, Gabriel 'Pirulo'",10,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,1,0,2
"De Leon, Bryan",2:18,0,2,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Apodaca, Rick",12:38,1,4,25%,0,0,0%,0,0,0%,0,1,1,1,2,1,0,0,2
"Gaston, Chris",21:53,6,13,46%,0,0,0%,1,2,50%,2,2,4,2,1,0,0,1,13
"Emory, Carlos",24:14,4,6,67%,2,2,100%,2,2,100%,3,1,4,2,3,2,1,0,16
"Rivera, Carlos Rubén",25:02,1,1,100%,2,3,67%,1,2,50%,0,1,1,6,2,2,2,0,9
"Santiago, Eddin",20:40,1,1,100%,1,1,100%,0,0,0%,0,1,1,6,0,0,2,0,5
"Harris, Mike",26:56,6,9,67%,1,2,50%,2,2,100%,2,11,13,1,1,1,1,2,17
Totals:,,30,55,55%,9,15,60%,8,10,80%,12,26,38,26,14,13,13,3,95
