Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",33:58,6,12,50%,0,5,0%,7,8,88%,2,3,5,1,2,2,0,0,19
"Gonzalez, Javier",32:04,2,4,50%,3,3,100%,1,1,100%,0,2,2,6,3,1,0,0,14
"Sosa, Edgar",14:37,0,3,0%,1,2,50%,0,0,0%,0,0,0,4,1,0,0,0,3
"Pagan, Wilfredo",23:42,2,6,33%,0,1,0%,0,0,0%,0,3,3,2,4,0,2,0,4
"Villafane, Luis",3:12,1,2,50%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Sánchez, Ricardo 'Ricky'",22:33,0,2,0%,1,6,17%,0,0,0%,2,4,6,0,4,0,2,0,3
"Davis, Bennet",17:26,2,3,67%,0,3,0%,0,0,0%,0,2,2,0,0,1,1,0,4
"Villegas, Samuel",6:59,0,0,0%,0,2,0%,0,0,0%,1,0,1,0,0,0,0,0,0
"Han, Francis Jonathan",9:05,0,0,0%,0,1,0%,1,2,50%,0,0,0,0,1,0,0,0,1
"Williams, Leon V.",36:18,10,17,59%,0,0,0%,4,4,100%,5,6,11,3,4,1,2,0,24
Totals:,,23,49,47%,5,23,22%,13,15,87%,10,20,30,16,20,5,7,0,74
