Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Walker, Blake",40,4,9,44%,0,5,0%,1,2,50%,2,6,8,5,2,1,0,0,9
"Rosa, Luis",6:59,0,0,0%,0,0,0%,1,2,50%,1,0,1,0,3,0,0,0,1
"Copeland, Donald",36:24,2,4,50%,3,10,30%,0,0,0%,0,1,1,5,4,1,1,0,13
"Ruiz, Gabriel",8:07,0,0,0%,0,0,0%,0,2,0%,1,0,1,0,1,0,0,0,0
"Dyer, Alphonse",24:32,0,1,0%,0,0,0%,2,2,100%,1,2,3,0,4,1,0,2,2
"Villegas, Johwen",40,3,6,50%,7,10,70%,2,2,100%,3,1,4,1,3,4,1,0,29
"Hickerson, LeRoy",40,11,17,65%,0,5,0%,9,11,82%,6,5,11,5,3,0,0,1,31
"Lassiter, Bryant",3:58,1,1,100%,0,1,0%,2,2,100%,0,0,0,0,1,0,0,0,4
Totals:,,21,38,55%,10,31,32%,17,23,74%,14,15,29,16,21,7,2,3,89
