Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",36:27,5,9,56%,2,7,29%,7,8,88%,2,6,8,1,4,5,3,0,23
"Jourdon, Keenan",22:46,1,3,33%,1,2,50%,1,2,50%,0,2,2,1,2,1,3,0,6
"Maye, James",34:26,9,10,90%,1,4,25%,0,0,0%,1,3,4,2,4,2,1,0,21
"Sanchez, Kennel",18:23,1,4,25%,0,4,0%,0,0,0%,4,2,6,0,3,1,0,0,2
"Quiñones, Joel",5:34,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,1,0,2
"Carmona, Alejandro 'Bimbo'",20:23,5,8,63%,0,0,0%,1,2,50%,1,1,2,1,1,3,1,0,11
"Baker, Maurice",27:27,1,4,25%,0,0,0%,4,4,100%,0,6,6,8,3,4,4,0,6
"Rosa, Angel R.",7:20,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Graham, Paul",14:08,1,3,33%,0,2,0%,4,6,67%,0,2,2,1,2,3,1,0,6
"Lopez, Ivan",13:06,0,2,0%,0,0,0%,1,2,50%,0,4,4,0,2,1,0,0,1
Totals:,,24,44,55%,4,21,19%,18,24,75%,8,26,34,14,21,20,14,1,78
