Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hinson, Darnell",8:22,1,2,50%,0,0,0%,0,0,0%,2,0,2,1,1,0,0,0,2
"Han, Francis Jonathan",6:56,0,1,0%,1,2,50%,0,0,0%,1,0,1,1,1,1,0,0,3
"Rivera, Jose Luis",9:47,0,2,0%,1,2,50%,0,0,0%,0,2,2,0,2,0,0,0,3
"Rivera, Filiberto",33:04,2,4,50%,3,8,38%,2,2,100%,0,4,4,4,2,2,2,0,15
"Tucker, Alando",32:45,8,11,73%,0,2,0%,2,4,50%,6,3,9,3,2,2,1,0,18
"Pérez, Rafael",38:53,7,16,44%,0,3,0%,2,2,100%,4,2,6,2,3,0,3,0,16
"Crispin, Nathanael",5:42,2,2,100%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,4
"Rivas, Luis A.",24:31,3,7,43%,0,0,0%,0,0,0%,0,5,5,0,3,0,0,0,6
"Pruitt, Shaun",40,6,18,33%,0,0,0%,5,9,56%,8,8,16,3,3,3,0,0,17
Totals:,,29,63,46%,5,17,29%,11,17,65%,22,24,46,14,18,8,6,0,84
