Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Bishop, Jermaine",18:32,0,0,0%,3,5,60%,0,0,0%,0,1,1,3,1,2,2,0,9
"Erazo, Josue",8:20,1,2,50%,0,1,0%,0,0,0%,1,1,2,0,2,2,0,0,2
"Conklin, Brian",36:07,7,10,70%,0,0,0%,0,3,0%,6,1,7,2,4,1,0,0,14
"Chalmers, Almario",30:17,1,3,33%,1,8,13%,0,0,0%,0,4,4,6,3,4,4,0,5
"Ramos, Enrique",3:53,0,3,0%,0,0,0%,0,0,0%,3,0,3,0,1,0,0,1,0
"Reyes, Justin",30:29,2,6,33%,1,4,25%,4,5,80%,4,7,11,8,1,2,1,1,11
"Basabe, Melsahn",20:56,7,11,64%,0,0,0%,2,3,67%,3,2,5,1,0,0,0,1,16
"Pizarro, Christian Jomar",3:01,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Matías, Ángel L.",18:57,4,5,80%,2,4,50%,0,1,0%,1,2,3,1,1,1,1,0,14
"Paige, Jaysean",29:28,2,7,29%,4,8,50%,0,1,0%,2,5,7,5,2,1,0,0,16
Totals:,,24,48,50%,11,30,37%,6,13,46%,20,23,43,26,15,14,8,3,87
