Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",17:44,2,3,67%,1,1,100%,5,5,100%,0,3,3,0,1,0,0,0,12
"Mendoza, Rigoberto",21:59,4,7,57%,0,1,0%,0,0,0%,0,4,4,1,1,3,0,1,8
"Allende, Leandro",16:19,2,4,50%,0,1,0%,0,0,0%,2,3,5,3,3,1,0,0,4
"Maura, Kevin 'K.J.'",14:29,0,0,0%,0,1,0%,0,0,0%,2,1,3,4,1,1,1,0,0
"Rudd, Victor",29:55,8,15,53%,1,7,14%,1,1,100%,1,9,10,6,4,0,1,0,20
"Abreu, Álex",20:53,0,1,0%,1,1,100%,0,0,0%,1,1,2,6,2,3,0,0,3
"Clavell, Gilberto",29:50,8,11,73%,2,7,29%,0,0,0%,2,4,6,3,2,1,0,0,22
"Ralat, Antonio",1:04,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,0,0,0,0,3
"Gandia, Ivan",5:42,0,0,0%,2,4,50%,0,0,0%,0,1,1,1,0,1,1,0,6
"Andújar, Emmanuel 'Emmy'",25:33,3,7,43%,1,2,50%,6,7,86%,1,6,7,2,0,1,1,0,15
"Brady, Chris",16:33,2,2,100%,1,1,100%,0,0,0%,2,5,7,1,4,1,1,0,7
Totals:,,29,50,58%,10,27,37%,12,13,92%,11,37,48,27,18,12,5,1,100
