Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"White, Terrico",38:51,5,10,50%,2,7,29%,1,1,100%,3,6,9,6,0,3,0,1,17
"Pacheco, Georgie",28:22,1,5,20%,0,3,0%,4,4,100%,1,3,4,3,2,1,0,0,6
"Huertas, Hiram",9:47,2,2,100%,0,1,0%,1,2,50%,1,0,1,1,2,0,1,0,5
"Penn, Kleon",8:48,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,2
"Fillyaw, Marcus",32:35,2,5,40%,0,2,0%,2,2,100%,2,1,3,3,1,0,1,0,6
"Josiah, Jahvari",16:31,2,5,40%,1,2,50%,1,1,100%,2,3,5,1,3,1,0,0,8
"Ortiz, Chris",33:54,7,11,64%,1,8,13%,9,11,82%,1,11,12,0,2,2,0,0,26
"McCauley, Ben",31:12,5,9,56%,0,0,0%,0,2,0%,3,5,8,8,2,1,2,1,10
Totals:,,25,49,51%,4,23,17%,18,23,78%,13,30,43,22,13,8,4,2,80
