Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",29:15,4,7,57%,2,3,67%,2,3,67%,2,7,9,5,3,2,0,0,16
"Allende, Leandro",22:15,1,2,50%,1,5,20%,5,6,83%,1,1,2,1,1,1,1,2,10
"Maura, Kevin 'K.J.'",16:06,0,1,0%,0,1,0%,0,0,0%,2,0,2,3,3,2,0,0,0
"Rudd, Victor",34:46,3,4,75%,4,8,50%,1,6,17%,1,4,5,5,1,3,1,0,19
"Abreu, Álex",24:41,0,2,0%,4,4,100%,0,0,0%,0,1,1,2,1,3,2,0,12
"Clavell, Gilberto",28:09,7,8,88%,2,6,33%,3,3,100%,1,1,2,1,3,4,0,0,23
"Ralat, Antonio",3:10,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Rivas, Juan Ramón",4:55,0,2,0%,0,1,0%,0,0,0%,3,0,3,0,1,0,0,0,0
"Andújar, Emmanuel 'Emmy'",32:30,5,10,50%,1,3,33%,6,6,100%,2,7,9,5,2,2,1,0,19
"Burgos, Jeffrey Daniel",4:13,1,1,100%,0,1,0%,0,0,0%,0,0,0,1,0,0,0,0,2
Totals:,,21,37,57%,14,32,44%,17,24,71%,12,22,34,23,17,17,5,2,101
