Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ocasio, Jonathan",28:17,3,9,33%,0,3,0%,1,1,100%,1,1,2,5,4,1,1,0,7
"Barham, Marcus",21:38,2,3,67%,1,4,25%,0,0,0%,0,1,1,0,2,0,0,0,7
"Millet, Melvin",8:43,0,1,0%,0,0,0%,0,0,0%,1,0,1,1,0,0,1,0,0
"Rivera, Javier",9:33,1,2,50%,0,2,0%,1,2,50%,1,0,1,0,1,0,0,0,3
"Rial, Fabian",2:26,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,2
"Betancourt, Carmelo",16:51,2,5,40%,0,0,0%,0,0,0%,1,1,2,7,2,0,0,0,4
"Rivera, Félix",37:55,10,14,71%,0,0,0%,0,2,0%,4,10,14,2,3,2,1,0,20
"Suero, Gerardo",39:05,7,14,50%,2,8,25%,7,8,88%,3,4,7,3,4,3,1,0,27
"Costner, Brandon",35:32,4,6,67%,6,10,60%,1,2,50%,1,7,8,2,4,2,2,0,27
Totals:,,30,56,54%,9,27,33%,10,15,67%,12,25,37,20,20,8,6,0,97
