Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",5:20,0,0,0%,0,2,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Gonzalez, Javier",26:16,1,3,33%,1,4,25%,2,2,100%,0,0,0,2,0,1,2,0,7
"Pacheco, Georgie",20:38,2,3,67%,0,0,0%,3,4,75%,0,2,2,6,2,1,1,0,7
"Huertas, Hiram",10,4,4,100%,0,1,0%,2,2,100%,1,0,1,0,1,0,0,0,10
"Penn, Kleon",6:44,1,1,100%,0,0,0%,0,2,0%,0,0,0,0,1,0,0,0,2
"Gibson, Kyle",25:47,0,2,0%,2,5,40%,0,0,0%,0,1,1,5,1,1,0,0,6
"Mercurius, Dinero",4:40,0,0,0%,1,2,50%,0,0,0%,0,1,1,0,2,0,0,0,3
"Ortiz, Chris",32:16,3,4,75%,2,6,33%,0,0,0%,2,2,4,3,3,0,0,0,12
"McCauley, Ben",31:19,7,11,64%,1,4,25%,2,2,100%,4,4,8,2,2,0,1,1,19
"Franklin, Alexander",37,12,18,67%,2,5,40%,2,2,100%,4,10,14,6,2,1,3,0,32
Totals:,,30,46,65%,9,29,31%,11,14,79%,11,20,31,24,15,4,7,1,98
