Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ocasio, Jonathan",35:04,2,7,29%,0,5,0%,3,4,75%,1,6,7,3,4,4,2,1,7
"Barham, Marcus",28:43,2,2,100%,6,10,60%,3,3,100%,0,6,6,0,3,4,0,0,25
"Mauras, Khary",11:01,2,2,100%,0,2,0%,0,0,0%,1,2,3,1,3,2,1,0,4
"Cambo, Anthony",12:29,2,2,100%,0,2,0%,3,3,100%,1,0,1,0,5,2,1,0,7
"Millet, Melvin",7:14,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,3,0,0,0,0
"Betancourt, Carmelo",11:42,0,0,0%,0,1,0%,0,0,0%,1,2,3,1,1,0,0,0,0
"Mickle, Kevin",34:39,1,7,14%,2,2,100%,3,4,75%,1,6,7,1,4,2,0,2,11
"Rivera, Félix",28:57,3,5,60%,0,0,0%,2,5,40%,2,7,9,0,3,2,2,1,8
"Mercurius, Dinero",30:11,1,3,33%,2,5,40%,3,4,75%,0,1,1,4,4,3,0,0,11
Totals:,,13,28,46%,10,27,37%,17,23,74%,7,30,37,10,30,19,6,4,73
