Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rolón, Tyquan",18:22,3,6,50%,2,2,100%,2,2,100%,2,0,2,2,1,0,1,0,14
"Guerra, Kylan",0:53,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Berdiel, Miguel 'Ali'",32:27,1,4,25%,0,3,0%,3,3,100%,0,6,6,0,3,2,0,1,5
"Efejuku-Rose, Weyinmi",3:32,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Jones, Terrence",30:51,2,5,40%,0,3,0%,3,4,75%,2,11,13,3,4,5,1,1,7
"Han, Francis Jonathan",34:09,2,3,67%,5,9,56%,2,2,100%,0,3,3,3,1,2,2,0,21
"Nuñez, Angel",35:09,5,10,50%,2,5,40%,4,6,67%,0,3,3,0,1,1,4,3,20
"Butler, Nathaniel",14,1,1,100%,0,0,0%,0,0,0%,0,2,2,1,1,0,0,0,2
"Stockton, David",30:37,0,3,0%,2,4,50%,4,4,100%,0,2,2,6,4,3,1,2,10
Totals:,,14,32,44%,11,27,41%,18,21,86%,4,28,32,15,15,13,9,7,79
