Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hatton, Roberto Jose 'Bobby Joe'",34:35,5,8,63%,2,5,40%,1,3,33%,2,2,4,7,1,0,0,0,17
"Colon, Gabriel 'Pirulo'",17:02,0,2,0%,0,1,0%,2,2,100%,0,3,3,0,4,1,2,0,2
"Zayas, Hector",2:27,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,1,0
"Meléndez, Ricardo 'Ricky'",21:01,2,4,50%,3,7,43%,11,12,92%,0,1,1,0,0,0,2,0,24
"De Jesus, Manuel",9:12,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Cruz, Alvin",38:52,3,10,30%,4,5,80%,2,2,100%,0,1,1,7,3,2,1,0,20
"Cruz, Cesar Gabriel",1:01,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Falcon, Alexander",17:30,0,3,0%,0,0,0%,0,0,0%,0,2,2,2,4,1,0,0,0
"Narvaez, Manuel Antonio",31:30,8,14,57%,0,0,0%,3,3,100%,7,9,16,2,3,1,1,1,19
"Nailon, Lee",26:50,9,13,69%,0,0,0%,0,0,0%,2,2,4,3,4,1,0,2,18
Totals:,,27,57,47%,9,19,47%,19,22,86%,11,21,32,21,19,6,6,5,100
