Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Soto, Jose J.",0:48,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Rivera, Norberto",1:03,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,2
"Hinson, Darnell",18:37,1,1,100%,1,3,33%,2,3,67%,0,0,0,0,3,0,1,0,7
"Han, Francis Jonathan",15:15,1,1,100%,0,3,0%,0,0,0%,0,1,1,3,0,0,1,0,2
"Rivera, Jose Luis",2:11,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Hernández, Luis 'Pelacoco'",0:48,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Rivera, Filiberto",24:45,4,4,100%,0,4,0%,4,4,100%,0,2,2,5,3,1,3,0,12
"Green, Devin",27:22,3,13,23%,0,2,0%,1,6,17%,1,2,3,1,0,0,1,0,7
"Oliver, Jonathan",4:26,0,1,0%,0,0,0%,0,2,0%,2,0,2,1,0,0,0,0,0
"Pérez, Rafael",37:18,4,13,31%,1,3,33%,9,9,100%,3,2,5,2,2,2,0,0,20
"Rivas, Luis A.",32:41,7,9,78%,0,1,0%,0,0,0%,2,4,6,0,1,0,1,1,14
"Pruitt, Shaun",34:31,6,15,40%,0,0,0%,1,3,33%,6,6,12,3,3,5,1,1,13
Totals:,,27,58,47%,2,16,13%,17,27,63%,14,17,31,16,13,8,9,2,77
